# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
1846            	smoothSolver	2.26730130e-01	1.54722170e-01	1000	1.51043870e-01	3.35648340e-04	1	false	smoothSolver	9.92350750e-08	9.92350750e-08	0	true	smoothSolver	9.95936920e-08	9.95936920e-08	0	true	GAMG	3.47161410e-01	2.30800180e-03	3	true
1847            	smoothSolver	2.26554900e-01	1.55457070e-01	1000	1.45606840e-01	3.16539840e-04	1	false	smoothSolver	9.92350460e-08	9.92350460e-08	0	true	smoothSolver	9.95937240e-08	9.95937240e-08	0	true	GAMG	3.61245610e-01	1.23582220e-03	4	true
1848            	smoothSolver	2.28447480e-01	1.53118100e-01	1000	1.51703770e-01	3.39003600e-04	1	false	smoothSolver	9.92350800e-08	9.92350800e-08	0	true	smoothSolver	9.95937360e-08	9.95937360e-08	0	true	GAMG	3.92544540e-01	3.16778430e-03	3	true
1849            	smoothSolver	2.23223660e-01	1.55129680e-01	1000	1.55447130e-01	3.53864520e-04	1	false	smoothSolver	9.92351060e-08	9.92351060e-08	0	true	smoothSolver	9.95937310e-08	9.95937310e-08	0	true	GAMG	3.91365750e-01	2.59384770e-03	3	true
1850            	smoothSolver	2.24439250e-01	1.52673110e-01	1000	1.56964320e-01	3.55301730e-04	1	false	smoothSolver	9.92351260e-08	9.92351260e-08	0	true	smoothSolver	9.95937460e-08	9.95937460e-08	0	true	GAMG	4.01284140e-01	2.93526240e-03	3	true
1851            	smoothSolver	2.24131290e-01	1.56768930e-01	1000	1.58407560e-01	3.55373640e-04	1	false	smoothSolver	9.92351050e-08	9.92351050e-08	0	true	smoothSolver	9.95937120e-08	9.95937120e-08	0	true	GAMG	3.75482550e-01	3.24669330e-03	3	true
1852            	smoothSolver	2.26342450e-01	1.56095930e-01	1000	1.60471360e-01	3.61412280e-04	1	false	smoothSolver	9.92350690e-08	9.92350690e-08	0	true	smoothSolver	9.95937090e-08	9.95937090e-08	0	true	GAMG	3.66048840e-01	3.08413330e-03	3	true
1853            	smoothSolver	2.29337730e-01	1.55704090e-01	1000	1.59410050e-01	3.52933660e-04	1	false	smoothSolver	9.92350380e-08	9.92350380e-08	0	true	smoothSolver	9.95937150e-08	9.95937150e-08	0	true	GAMG	3.95552940e-01	3.15202320e-03	3	true
1854            	smoothSolver	2.29059180e-01	1.54027890e-01	1000	1.58219530e-01	3.49770430e-04	1	false	smoothSolver	9.92350970e-08	9.92350970e-08	0	true	smoothSolver	9.95937500e-08	9.95937500e-08	0	true	GAMG	3.54609120e-01	2.26499530e-03	4	true
1855            	smoothSolver	2.24195160e-01	1.54674670e-01	1000	1.61284550e-01	3.57851970e-04	1	false	smoothSolver	9.92351690e-08	9.92351690e-08	0	true	smoothSolver	9.95937210e-08	9.95937210e-08	0	true	GAMG	4.03976130e-01	3.05114430e-03	3	true
1856            	smoothSolver	2.24835140e-01	1.56149900e-01	1000	1.63185600e-01	3.60946700e-04	1	false	smoothSolver	9.92351290e-08	9.92351290e-08	0	true	smoothSolver	9.95937710e-08	9.95937710e-08	0	true	GAMG	3.50875070e-01	2.31079340e-03	3	true
1857            	smoothSolver	2.26774220e-01	1.55527680e-01	1000	1.63668430e-01	3.64927640e-04	1	false	smoothSolver	9.92350650e-08	9.92350650e-08	0	true	smoothSolver	9.95937550e-08	9.95937550e-08	0	true	GAMG	3.37645550e-01	2.04476410e-03	3	true
1858            	smoothSolver	2.28893890e-01	1.57567760e-01	1000	1.65372620e-01	3.68690420e-04	1	false	smoothSolver	9.92351030e-08	9.92351030e-08	0	true	smoothSolver	9.95936890e-08	9.95936890e-08	0	true	GAMG	3.21008210e-01	2.05768460e-03	3	true
1859            	smoothSolver	2.32401280e-01	1.55355390e-01	1000	1.64945310e-01	3.70311150e-04	1	false	smoothSolver	9.92350630e-08	9.92350630e-08	0	true	smoothSolver	9.95937170e-08	9.95937170e-08	0	true	GAMG	3.29184160e-01	2.78496780e-03	4	true
1860            	smoothSolver	2.32794150e-01	1.55969650e-01	1000	1.66193310e-01	3.68986480e-04	1	false	smoothSolver	9.92350770e-08	9.92350770e-08	0	true	smoothSolver	9.95937260e-08	9.95937260e-08	0	true	GAMG	3.94837760e-01	3.59992440e-03	3	true
1861            	smoothSolver	2.32116480e-01	1.56220780e-01	1000	1.69655090e-01	3.80314030e-04	1	false	smoothSolver	9.92351360e-08	9.92351360e-08	0	true	smoothSolver	9.95937550e-08	9.95937550e-08	0	true	GAMG	3.64451830e-01	2.85771310e-03	3	true
1862            	smoothSolver	2.30495130e-01	1.58808940e-01	1000	1.73412870e-01	3.87411240e-04	1	false	smoothSolver	9.92351160e-08	9.92351160e-08	0	true	smoothSolver	9.95937790e-08	9.95937790e-08	0	true	GAMG	3.39623640e-01	1.16850790e-03	4	true
1863            	smoothSolver	2.30924020e-01	1.56457100e-01	1000	1.75821920e-01	3.97909990e-04	1	false	smoothSolver	9.92350880e-08	9.92350880e-08	0	true	smoothSolver	9.95937090e-08	9.95937090e-08	0	true	GAMG	3.71419830e-01	3.06449370e-03	3	true
1864            	smoothSolver	2.31944980e-01	1.56376740e-01	1000	1.72027140e-01	3.89966290e-04	1	false	smoothSolver	9.92350550e-08	9.92350550e-08	0	true	smoothSolver	9.95937070e-08	9.95937070e-08	0	true	GAMG	4.01444930e-01	2.64117930e-03	3	true
1865            	smoothSolver	2.31329830e-01	1.59970980e-01	1000	1.67008670e-01	3.78557490e-04	1	false	smoothSolver	9.92350740e-08	9.92350740e-08	0	true	smoothSolver	9.95937630e-08	9.95937630e-08	0	true	GAMG	3.88295360e-01	3.09963030e-03	3	true
1866            	smoothSolver	2.32582800e-01	1.56696650e-01	1000	1.61355980e-01	3.67128180e-04	1	false	smoothSolver	9.92350710e-08	9.92350710e-08	0	true	smoothSolver	9.95937640e-08	9.95937640e-08	0	true	GAMG	3.80642390e-01	2.19632020e-03	3	true
1867            	smoothSolver	2.27584110e-01	1.55875510e-01	1000	1.58680170e-01	3.48139020e-04	1	false	smoothSolver	9.92350450e-08	9.92350450e-08	0	true	smoothSolver	9.95937390e-08	9.95937390e-08	0	true	GAMG	3.70251940e-01	2.12524880e-03	3	true
1868            	smoothSolver	2.33375480e-01	1.59858210e-01	1000	1.59927240e-01	3.52036630e-04	1	false	smoothSolver	9.92350670e-08	9.92350670e-08	0	true	smoothSolver	9.95937620e-08	9.95937620e-08	0	true	GAMG	3.59335810e-01	3.51663900e-03	3	true
1869            	smoothSolver	2.34749960e-01	1.55385360e-01	1000	1.63599700e-01	3.67086800e-04	1	false	smoothSolver	9.92350840e-08	9.92350840e-08	0	true	smoothSolver	9.95937330e-08	9.95937330e-08	0	true	GAMG	3.75469570e-01	1.73700740e-03	3	true
1870            	smoothSolver	2.32781600e-01	1.59080720e-01	1000	1.66490080e-01	3.75243410e-04	1	false	smoothSolver	9.92350440e-08	9.92350440e-08	0	true	smoothSolver	9.95936910e-08	9.95936910e-08	0	true	GAMG	3.66892970e-01	1.96732920e-03	3	true
1871            	smoothSolver	2.32232950e-01	1.58013710e-01	1000	1.65379030e-01	3.71061800e-04	1	false	smoothSolver	9.92350870e-08	9.92350870e-08	0	true	smoothSolver	9.95937490e-08	9.95937490e-08	0	true	GAMG	3.63400420e-01	2.63367880e-03	3	true
1872            	smoothSolver	2.31207380e-01	1.59232200e-01	1000	1.65128270e-01	3.73910360e-04	1	false	smoothSolver	9.92350790e-08	9.92350790e-08	0	true	smoothSolver	9.95936680e-08	9.95936680e-08	0	true	GAMG	3.79402600e-01	2.34023680e-03	3	true
1873            	smoothSolver	2.32909440e-01	1.57991740e-01	1000	1.62388790e-01	3.68153810e-04	1	false	smoothSolver	9.92350220e-08	9.92350220e-08	0	true	smoothSolver	9.95937130e-08	9.95937130e-08	0	true	GAMG	3.66196660e-01	3.53226010e-03	3	true
1874            	smoothSolver	2.33711410e-01	1.58525720e-01	1000	1.59268660e-01	3.56142650e-04	1	false	smoothSolver	9.92350620e-08	9.92350620e-08	0	true	smoothSolver	9.95936910e-08	9.95936910e-08	0	true	GAMG	3.77273140e-01	2.07314180e-03	3	true
1875            	smoothSolver	2.31119940e-01	1.58417070e-01	1000	1.60836790e-01	3.58332790e-04	1	false	smoothSolver	9.92350890e-08	9.92350890e-08	0	true	smoothSolver	9.95937150e-08	9.95937150e-08	0	true	GAMG	3.61254770e-01	2.63461710e-03	3	true
1876            	smoothSolver	2.31219820e-01	1.55292760e-01	1000	1.62121790e-01	3.58041770e-04	1	false	smoothSolver	9.92350410e-08	9.92350410e-08	0	true	smoothSolver	9.95937100e-08	9.95937100e-08	0	true	GAMG	3.59782580e-01	2.46920360e-03	3	true
1877            	smoothSolver	2.29794940e-01	1.58459310e-01	1000	1.60720010e-01	3.59219050e-04	1	false	smoothSolver	9.92350810e-08	9.92350810e-08	0	true	smoothSolver	9.95936990e-08	9.95936990e-08	0	true	GAMG	3.48547920e-01	2.71096330e-03	3	true
1878            	smoothSolver	2.30016310e-01	1.57949670e-01	1000	1.57705290e-01	3.49935850e-04	1	false	smoothSolver	9.92351210e-08	9.92351210e-08	0	true	smoothSolver	9.95937080e-08	9.95937080e-08	0	true	GAMG	3.68214760e-01	3.18384650e-03	3	true
1879            	smoothSolver	2.27449480e-01	1.57866770e-01	1000	1.57830060e-01	3.46105460e-04	1	false	smoothSolver	9.92351080e-08	9.92351080e-08	0	true	smoothSolver	9.95937280e-08	9.95937280e-08	0	true	GAMG	3.94003730e-01	2.86964750e-03	3	true
1880            	smoothSolver	2.31781710e-01	1.54425430e-01	1000	1.57703410e-01	3.49377430e-04	1	false	smoothSolver	9.92350920e-08	9.92350920e-08	0	true	smoothSolver	9.95937280e-08	9.95937280e-08	0	true	GAMG	3.55948210e-01	1.80938130e-03	3	true
1881            	smoothSolver	2.28214100e-01	1.52897980e-01	1000	1.59064590e-01	3.49140840e-04	1	false	smoothSolver	9.92351170e-08	9.92351170e-08	0	true	smoothSolver	9.95937220e-08	9.95937220e-08	0	true	GAMG	3.68163640e-01	2.14748350e-03	3	true
1882            	smoothSolver	2.28992160e-01	1.57058830e-01	1000	1.63414600e-01	3.59642570e-04	1	false	smoothSolver	9.92350940e-08	9.92350940e-08	0	true	smoothSolver	9.95937340e-08	9.95937340e-08	0	true	GAMG	3.79856970e-01	2.05280510e-03	3	true
1883            	smoothSolver	2.27679580e-01	1.57444380e-01	1000	1.64504720e-01	3.64772820e-04	1	false	smoothSolver	9.92350510e-08	9.92350510e-08	0	true	smoothSolver	9.95937600e-08	9.95937600e-08	0	true	GAMG	3.80782380e-01	2.53285180e-03	3	true
1884            	smoothSolver	2.29808860e-01	1.54038140e-01	1000	1.62281290e-01	3.69018980e-04	1	false	smoothSolver	9.92351030e-08	9.92351030e-08	0	true	smoothSolver	9.95937240e-08	9.95937240e-08	0	true	GAMG	3.58700860e-01	2.84081600e-03	3	true
1885            	smoothSolver	2.25973000e-01	1.53988830e-01	1000	1.57889540e-01	3.52898180e-04	1	false	smoothSolver	9.92351240e-08	9.92351240e-08	0	true	smoothSolver	9.95937410e-08	9.95937410e-08	0	true	GAMG	3.76662810e-01	1.62595950e-03	5	true
1886            	smoothSolver	2.28220210e-01	1.56976780e-01	1000	1.56449760e-01	3.54204360e-04	1	false	smoothSolver	9.92351200e-08	9.92351200e-08	0	true	smoothSolver	9.95937500e-08	9.95937500e-08	0	true	GAMG	3.23903150e-01	2.26213370e-03	3	true
1887            	smoothSolver	2.28530340e-01	1.54695330e-01	1000	1.58163400e-01	3.58695760e-04	1	false	smoothSolver	9.92350990e-08	9.92350990e-08	0	true	smoothSolver	9.95936920e-08	9.95936920e-08	0	true	GAMG	3.23576160e-01	2.74375260e-03	3	true
1888            	smoothSolver	2.27779270e-01	1.55147400e-01	1000	1.63654860e-01	3.68238010e-04	1	false	smoothSolver	9.92351100e-08	9.92351100e-08	0	true	smoothSolver	9.95937280e-08	9.95937280e-08	0	true	GAMG	3.35658210e-01	3.08964760e-03	4	true
1889            	smoothSolver	2.25646400e-01	1.55491050e-01	1000	1.67379470e-01	3.81914070e-04	1	false	smoothSolver	9.92350890e-08	9.92350890e-08	0	true	smoothSolver	9.95937190e-08	9.95937190e-08	0	true	GAMG	3.83050270e-01	1.90207280e-03	3	true
1890            	smoothSolver	2.22564350e-01	1.54674960e-01	1000	1.64498660e-01	3.77619050e-04	1	false	smoothSolver	9.92351070e-08	9.92351070e-08	0	true	smoothSolver	9.95936960e-08	9.95936960e-08	0	true	GAMG	3.88303940e-01	2.99219620e-03	3	true
1891            	smoothSolver	2.29746840e-01	1.55782660e-01	1000	1.58656940e-01	3.57753390e-04	1	false	smoothSolver	9.92351230e-08	9.92351230e-08	0	true	smoothSolver	9.95936740e-08	9.95936740e-08	0	true	GAMG	3.59519150e-01	2.21277460e-03	3	true
1892            	smoothSolver	2.27081790e-01	1.55875630e-01	1000	1.56597190e-01	3.48458420e-04	1	false	smoothSolver	9.92350920e-08	9.92350920e-08	0	true	smoothSolver	9.95937220e-08	9.95937220e-08	0	true	GAMG	3.63461130e-01	2.19652960e-03	3	true
1893            	smoothSolver	2.25691750e-01	1.51946880e-01	1000	1.57618430e-01	3.55191410e-04	1	false	smoothSolver	9.92350770e-08	9.92350770e-08	0	true	smoothSolver	9.95937460e-08	9.95937460e-08	0	true	GAMG	3.63675190e-01	2.29935120e-03	4	true
1894            	smoothSolver	2.27808520e-01	1.53508240e-01	1000	1.65022900e-01	3.84759420e-04	1	false	smoothSolver	9.92350940e-08	9.92350940e-08	0	true	smoothSolver	9.95937190e-08	9.95937190e-08	0	true	GAMG	3.75157180e-01	1.91966840e-03	3	true
1895            	smoothSolver	2.27603100e-01	1.56938260e-01	1000	1.69888130e-01	4.03227060e-04	1	false	smoothSolver	9.92350860e-08	9.92350860e-08	0	true	smoothSolver	9.95937170e-08	9.95937170e-08	0	true	GAMG	3.56237770e-01	2.66668260e-03	3	true
1896            	smoothSolver	2.27039950e-01	1.55117750e-01	1000	1.68523290e-01	3.95753910e-04	1	false	smoothSolver	9.92350830e-08	9.92350830e-08	0	true	smoothSolver	9.95937760e-08	9.95937760e-08	0	true	GAMG	3.32387060e-01	1.94046830e-03	4	true
1897            	smoothSolver	2.27944160e-01	1.56324670e-01	1000	1.67591990e-01	3.90436150e-04	1	false	smoothSolver	9.92350910e-08	9.92350910e-08	0	true	smoothSolver	9.95936720e-08	9.95936720e-08	0	true	GAMG	3.65318620e-01	2.04049420e-03	3	true
1898            	smoothSolver	2.26014750e-01	1.57277670e-01	1000	1.65094600e-01	3.77544440e-04	1	false	smoothSolver	9.92350200e-08	9.92350200e-08	0	true	smoothSolver	9.95936970e-08	9.95936970e-08	0	true	GAMG	3.97679200e-01	2.26950330e-03	3	true
1899            	smoothSolver	2.26562940e-01	1.55938390e-01	1000	1.64774890e-01	3.73557210e-04	1	false	smoothSolver	9.92350880e-08	9.92350880e-08	0	true	smoothSolver	9.95937120e-08	9.95937120e-08	0	true	GAMG	3.97667690e-01	2.47441360e-03	3	true
1900            	smoothSolver	2.24059520e-01	1.57089880e-01	1000	1.67790930e-01	3.78533340e-04	1	false	smoothSolver	9.92350520e-08	9.92350520e-08	0	true	smoothSolver	9.95937230e-08	9.95937230e-08	0	true	GAMG	3.96015310e-01	2.98310170e-03	3	true
1901            	smoothSolver	2.26570870e-01	1.56478490e-01	1000	1.62904510e-01	3.70209790e-04	1	false	smoothSolver	9.92350650e-08	9.92350650e-08	0	true	smoothSolver	9.95937430e-08	9.95937430e-08	0	true	GAMG	3.73110020e-01	2.98213560e-03	3	true
1902            	smoothSolver	2.27625730e-01	1.56293380e-01	1000	1.62281480e-01	3.65378160e-04	1	false	smoothSolver	9.92350630e-08	9.92350630e-08	0	true	smoothSolver	9.95937540e-08	9.95937540e-08	0	true	GAMG	3.95230300e-01	3.22600550e-03	3	true
1903            	smoothSolver	2.30082490e-01	1.54156790e-01	1000	1.65644900e-01	3.76201750e-04	1	false	smoothSolver	9.92350900e-08	9.92350900e-08	0	true	smoothSolver	9.95937260e-08	9.95937260e-08	0	true	GAMG	3.52678990e-01	3.38692970e-03	3	true
1904            	smoothSolver	2.26145810e-01	1.57871890e-01	1000	1.67977450e-01	3.86611200e-04	1	false	smoothSolver	9.92350390e-08	9.92350390e-08	0	true	smoothSolver	9.95937350e-08	9.95937350e-08	0	true	GAMG	4.06441320e-01	1.89330070e-03	3	true
1905            	smoothSolver	2.30064420e-01	1.56367840e-01	1000	1.66446630e-01	3.84961880e-04	1	false	smoothSolver	9.92350640e-08	9.92350640e-08	0	true	smoothSolver	9.95937080e-08	9.95937080e-08	0	true	GAMG	4.01352310e-01	3.50553210e-03	3	true
1906            	smoothSolver	2.26896220e-01	1.57433430e-01	1000	1.61844230e-01	3.69878610e-04	1	false	smoothSolver	9.92350810e-08	9.92350810e-08	0	true	smoothSolver	9.95937270e-08	9.95937270e-08	0	true	GAMG	3.61658150e-01	2.97269190e-03	3	true
1907            	smoothSolver	2.25396650e-01	1.59166830e-01	1000	1.57705210e-01	3.53881050e-04	1	false	smoothSolver	9.92350680e-08	9.92350680e-08	0	true	smoothSolver	9.95937060e-08	9.95937060e-08	0	true	GAMG	3.73564460e-01	3.64082550e-03	3	true
1908            	smoothSolver	2.26881220e-01	1.57611380e-01	1000	1.54358310e-01	3.46459960e-04	1	false	smoothSolver	9.92350540e-08	9.92350540e-08	0	true	smoothSolver	9.95937240e-08	9.95937240e-08	0	true	GAMG	3.67154520e-01	3.03787680e-03	3	true
1909            	smoothSolver	2.28936690e-01	1.55017540e-01	1000	1.55338600e-01	3.49683600e-04	1	false	smoothSolver	9.92351120e-08	9.92351120e-08	0	true	smoothSolver	9.95937090e-08	9.95937090e-08	0	true	GAMG	3.94458010e-01	2.12112000e-03	3	true
1910            	smoothSolver	2.28099910e-01	1.55208070e-01	1000	1.63200320e-01	3.71360150e-04	1	false	smoothSolver	9.92350950e-08	9.92350950e-08	0	true	smoothSolver	9.95937690e-08	9.95937690e-08	0	true	GAMG	3.86933920e-01	1.97684820e-03	3	true
1911            	smoothSolver	2.24201630e-01	1.57997270e-01	1000	1.67573190e-01	3.84188060e-04	1	false	smoothSolver	9.92350780e-08	9.92350780e-08	0	true	smoothSolver	9.95937240e-08	9.95937240e-08	0	true	GAMG	3.82397630e-01	2.12758800e-03	3	true
1912            	smoothSolver	2.29063050e-01	1.53961350e-01	1000	1.66700700e-01	3.80353070e-04	1	false	smoothSolver	9.92350400e-08	9.92350400e-08	0	true	smoothSolver	9.95937470e-08	9.95937470e-08	0	true	GAMG	4.03700790e-01	3.95868700e-03	3	true
1913            	smoothSolver	2.23413230e-01	1.57075310e-01	1000	1.65187200e-01	3.73232260e-04	1	false	smoothSolver	9.92351010e-08	9.92351010e-08	0	true	smoothSolver	9.95937480e-08	9.95937480e-08	0	true	GAMG	3.71475960e-01	3.53877300e-03	3	true
1914            	smoothSolver	2.21983820e-01	1.54448230e-01	1000	1.62615270e-01	3.62151370e-04	1	false	smoothSolver	9.92350830e-08	9.92350830e-08	0	true	smoothSolver	9.95937700e-08	9.95937700e-08	0	true	GAMG	3.99105930e-01	2.51066360e-03	3	true
1915            	smoothSolver	2.29702930e-01	1.55797140e-01	1000	1.59709600e-01	3.53509330e-04	1	false	smoothSolver	9.92351350e-08	9.92351350e-08	0	true	smoothSolver	9.95937740e-08	9.95937740e-08	0	true	GAMG	3.87951320e-01	2.89150590e-03	3	true
1916            	smoothSolver	2.29172790e-01	1.53990660e-01	1000	1.58407690e-01	3.48501420e-04	1	false	smoothSolver	9.92351610e-08	9.92351610e-08	0	true	smoothSolver	9.95937100e-08	9.95937100e-08	0	true	GAMG	3.49047720e-01	2.14572790e-03	3	true
1917            	smoothSolver	2.26176230e-01	1.54383340e-01	1000	1.58146940e-01	3.45903980e-04	1	false	smoothSolver	9.92351150e-08	9.92351150e-08	0	true	smoothSolver	9.95936850e-08	9.95936850e-08	0	true	GAMG	3.55869100e-01	2.94074690e-03	3	true
1918            	smoothSolver	2.26573850e-01	1.53956170e-01	1000	1.65283060e-01	3.72382740e-04	1	false	smoothSolver	9.92351180e-08	9.92351180e-08	0	true	smoothSolver	9.95937180e-08	9.95937180e-08	0	true	GAMG	3.44641940e-01	1.81680970e-03	3	true
1919            	smoothSolver	2.24729110e-01	1.53704020e-01	1000	1.67321400e-01	3.79053460e-04	1	false	smoothSolver	9.92350750e-08	9.92350750e-08	0	true	smoothSolver	9.95936890e-08	9.95936890e-08	0	true	GAMG	3.51107750e-01	2.15075330e-03	4	true
1920            	smoothSolver	2.23780510e-01	1.54294590e-01	1000	1.67451530e-01	3.82679470e-04	1	false	smoothSolver	9.92350930e-08	9.92350930e-08	0	true	smoothSolver	9.95937060e-08	9.95937060e-08	0	true	GAMG	3.77904990e-01	2.00336540e-03	3	true
1921            	smoothSolver	2.22083560e-01	1.53558160e-01	1000	1.63875440e-01	3.76426590e-04	1	false	smoothSolver	9.92350820e-08	9.92350820e-08	0	true	smoothSolver	9.95936970e-08	9.95936970e-08	0	true	GAMG	3.90467780e-01	2.60685990e-03	3	true
1922            	smoothSolver	2.24655580e-01	1.53415890e-01	1000	1.60081970e-01	3.73279660e-04	1	false	smoothSolver	9.92350970e-08	9.92350970e-08	0	true	smoothSolver	9.95937240e-08	9.95937240e-08	0	true	GAMG	3.89284110e-01	3.20953990e-03	3	true
1923            	smoothSolver	2.21603120e-01	1.54489470e-01	1000	1.56338330e-01	3.58337380e-04	1	false	smoothSolver	9.92350620e-08	9.92350620e-08	0	true	smoothSolver	9.95937530e-08	9.95937530e-08	0	true	GAMG	3.62844290e-01	2.22196490e-03	4	true
1924            	smoothSolver	2.20230460e-01	1.54121460e-01	1000	1.52996820e-01	3.43746660e-04	1	false	smoothSolver	9.92351340e-08	9.92351340e-08	0	true	smoothSolver	9.95937120e-08	9.95937120e-08	0	true	GAMG	3.69082540e-01	3.18375360e-03	3	true
1925            	smoothSolver	2.23333200e-01	1.51873340e-01	1000	1.58166000e-01	3.57963400e-04	1	false	smoothSolver	9.92351170e-08	9.92351170e-08	0	true	smoothSolver	9.95937310e-08	9.95937310e-08	0	true	GAMG	4.00736850e-01	2.32374400e-03	3	true
1926            	smoothSolver	2.24029370e-01	1.52755480e-01	1000	1.61980530e-01	3.71837300e-04	1	false	smoothSolver	9.92350700e-08	9.92350700e-08	0	true	smoothSolver	9.95937490e-08	9.95937490e-08	0	true	GAMG	4.03555700e-01	1.34835730e-03	4	true
1927            	smoothSolver	2.21659080e-01	1.50103880e-01	1000	1.64124940e-01	3.76970220e-04	1	false	smoothSolver	9.92351140e-08	9.92351140e-08	0	true	smoothSolver	9.95937500e-08	9.95937500e-08	0	true	GAMG	3.49041020e-01	2.60588850e-03	3	true
1928            	smoothSolver	2.25152760e-01	1.51105060e-01	1000	1.62895960e-01	3.71005040e-04	1	false	smoothSolver	9.92351120e-08	9.92351120e-08	0	true	smoothSolver	9.95936970e-08	9.95936970e-08	0	true	GAMG	3.58584230e-01	3.16161530e-03	3	true
1929            	smoothSolver	2.20675330e-01	1.50963240e-01	1000	1.67913400e-01	3.79649770e-04	1	false	smoothSolver	9.92351570e-08	9.92351570e-08	0	true	smoothSolver	9.95937010e-08	9.95937010e-08	0	true	GAMG	3.59449420e-01	2.67920970e-03	3	true
1930            	smoothSolver	2.20215180e-01	1.51244410e-01	1000	1.66524260e-01	3.78931110e-04	1	false	smoothSolver	9.92351560e-08	9.92351560e-08	0	true	smoothSolver	9.95936840e-08	9.95936840e-08	0	true	GAMG	3.33100050e-01	1.75172240e-03	3	true
